idade,salario,tempo_emprego,score_credito,limite_cartao,dividas,possui_carro,possui_casa,estado_civil,numero_dependentes,renda_extra,concede_credito
32,3405.123765859802,5.404818590489749,723,7807.919044092017,7,sim,nao,divorciado,3,0,0
50,7149.059580459862,-2.851339352293632,662,12199.062810714331,6,sim,sim,solteiro,0,0,0
60,5450.539444030093,9.001806919663846,605,11042.769738531084,1,sim,sim,solteiro,3,0,0
35,6213.524300412815,2.858862608403194,785,12498.854246038092,6,nao,sim,casado,2,0,0
48,7821.384640841789,5.985689345562546,613,14916.441371629462,4,sim,nao,divorciado,2,0,0
26,4380.578376386855,4.322055363967813,812,9830.84932436475,6,nao,sim,casado,2,0,0
49,3851.026589167449,1.1349457423878757,466,8300.229896249804,9,sim,nao,casado,1,0,0
42,6743.405171197627,1.7884755960937402,693,13733.75609630981,6,sim,nao,divorciado,2,0,0
45,6019.027127859372,2.1947514907173593,362,11120.196811053147,1,sim,sim,divorciado,1,0,1
32,4625.339380357398,8.257015727550915,571,9293.752339011773,1,sim,nao,casado,0,0,0
20,7782.915933911884,4.557385435699545,336,16785.525165807925,6,sim,nao,divorciado,0,0,1
46,4575.511380320138,3.4344034503447602,315,10791.324673890382,2,sim,sim,casado,2,0,0
15,5065.547275111563,2.196173262229306,642,9749.872822463783,3,sim,nao,casado,1,0,0
36,5042.445301668517,8.588450664578378,645,9549.780416003789,6,sim,nao,solteiro,2,0,0
51,3130.8122102030575,9.392603817570762,838,6662.86966045416,1,nao,sim,casado,3,0,0
42,5155.170778972782,8.554231696120041,532,9163.0031062867,1,sim,sim,divorciado,1,0,0
63,7793.520354796982,6.4773120174625,875,13494.032571820018,8,sim,sim,casado,1,0,0
52,5889.936630752351,5.869490125612135,715,11438.487420190875,0,sim,sim,casado,1,0,1
32,5062.126852797863,1.3521865460722955,566,10631.966557044467,2,sim,sim,divorciado,1,0,0
40,4676.465437668662,4.262542619866828,625,8524.407393375892,9,nao,nao,divorciado,3,0,0
39,5661.734056812702,2.9484193899606903,742,11912.647138913057,3,sim,sim,solteiro,2,0,0
21,6499.53325697837,-0.47653632695412895,859,12581.881804684512,4,nao,sim,divorciado,0,0,0
28,6218.477661779506,8.171130257496097,375,12912.165912264772,2,nao,sim,casado,4,0,0
33,4336.270276356042,2.9125101608231745,546,9203.738321831148,8,sim,nao,divorciado,4,0,0
15,5649.563188220229,8.587825722305922,879,12302.65020663261,4,sim,sim,divorciado,1,0,1
40,5959.879482296557,7.645239202280036,612,11122.886906400756,6,nao,nao,solteiro,1,0,1
37,2985.6100249460433,6.670153929900256,875,5093.190495335823,6,nao,nao,casado,0,0,0
19,5336.461082367388,6.838652215289551,891,9573.612859147352,8,sim,nao,solteiro,4,0,0
44,677.3922273952758,,642,1688.241568434683,1,nao,nao,solteiro,1,0,1
48,5965.06741964237,10.573550453871995,481,13184.334365798211,2,nao,sim,casado,3,0,0
42,6320.686109125363,5.129376292859147,698,13715.556824685224,3,sim,sim,divorciado,4,0,0
36,6495.092251572919,5.905795055356112,540,11921.044143900894,7,nao,sim,casado,3,0,0
47,4209.906295660865,3.052770999300083,591,8600.351034536028,0,sim,nao,solteiro,0,0,1
48,5618.09367004807,2.2065042176691203,353,12357.261526184406,8,sim,sim,solteiro,0,0,0
43,7847.907691082333,6.43188802642827,444,16095.370551056432,4,sim,sim,casado,4,0,0
30,7827.539296582518,5.652540487816356,655,14245.681260462563,3,sim,nao,solteiro,2,0,0
43,4941.654601546878,2.631942902292268,897,11687.977552427663,7,nao,sim,divorciado,4,0,0
54,5278.63926145912,0.684719843673788,776,11737.11893060929,8,sim,nao,divorciado,3,0,0
32,7221.822289468866,1.190230738017359,321,14351.39039881055,2,sim,sim,casado,2,0,0
65,1998.3959694756504,8.58840115127332,630,3880.0961241304008,3,nao,nao,casado,3,0,0
33,4353.848514645951,3.1602385560497854,591,8831.544815319397,0,sim,nao,divorciado,3,0,0
40,7671.140911073513,3.983274362972499,535,16690.052717793897,2,sim,nao,casado,3,0,0
31,6950.401083369532,9.351020776277187,328,13376.801082119346,9,sim,nao,divorciado,1,0,0
42,,1.633548315540756,459,,4,sim,sim,divorciado,2,0,1
19,1988.335189338759,2.81901552284883,829,3703.7513104634672,7,nao,nao,divorciado,1,0,0
33,4900.179533917676,2.6936995143179208,849,10973.494841741169,0,sim,sim,divorciado,1,0,0
26,3820.169207500134,9.854205443498119,400,7503.092994008848,0,sim,nao,casado,3,0,0
41,5662.077805634427,10.980150501747241,589,11886.787764054961,2,sim,sim,divorciado,0,0,0
51,3381.3066304102394,7.254689676206513,676,6218.408067699457,8,sim,sim,divorciado,4,0,0
47,2948.5532100507853,7.3501541724627195,472,5598.181109919901,8,sim,nao,solteiro,0,0,0
11,870.2694446327168,3.258934991441807,642,2003.4942519282804,0,sim,sim,solteiro,3,0,0
64,7443.609369953403,10.841985460712849,878,15286.066263749351,3,sim,nao,solteiro,4,0,1
43,4200.458977113885,5.803088763075985,490,6613.078681391595,7,sim,nao,solteiro,4,0,1
30,5314.291567405069,7.55933079334922,738,9998.075013296593,1,sim,sim,casado,3,0,0
41,4995.523767051638,4.683425183687138,854,10956.53926135697,3,sim,nao,solteiro,1,0,0
42,2865.1321340790014,,642,4928.925751046187,6,sim,sim,solteiro,4,0,0
31,2481.8701771036135,9.989126778788352,424,6118.477316539422,6,nao,nao,solteiro,4,0,0
42,2989.369748005529,6.619171039214921,851,5350.443936808384,4,sim,nao,casado,4,0,0
32,3553.663122341214,9.354126383211145,659,7265.570636429192,6,sim,nao,divorciado,4,0,1
35,5733.21249402761,5.765984515235133,802,11100.912813850993,5,nao,nao,solteiro,2,0,0
31,3408.564672958777,2.454900390730728,472,8206.351175309912,1,nao,sim,divorciado,1,0,0
22,,3.249971201364536,693,,8,sim,sim,solteiro,2,0,0
41,7054.302071786302,5.308895727393832,760,13394.423326879018,4,sim,sim,casado,2,0,0
47,6616.719099331416,3.12049935187002,419,13368.839590487702,1,sim,nao,casado,3,0,0
46,4760.6821950537,1.6776157741169282,572,8502.05035136488,5,nao,sim,casado,1,0,0
49,8028.561471440968,8.604251095361075,657,15148.402995867229,9,sim,nao,divorciado,0,0,0
43,,3.3653897875294634,685,,4,nao,nao,casado,1,0,1
33,4937.4771716915075,5.4145782433739615,618,9816.941940228848,1,sim,sim,divorciado,0,0,0
50,5339.949079498539,5.888400769656814,560,10759.741606441741,9,sim,sim,casado,4,0,1
23,6403.646081086688,3.235540624038294,580,13143.748851307462,9,nao,sim,solteiro,0,0,1
29,6273.816158005971,9.35239839892622,628,11898.288453471141,6,nao,nao,solteiro,0,0,0
28,4049.7494431107934,1.6485747163861615,423,6721.491998567515,9,nao,sim,solteiro,0,0,0
52,3934.0125611480926,5.784875790742313,775,6812.966315762002,1,nao,sim,solteiro,4,0,0
51,6279.805914304169,5.738353119129751,577,11937.168233051367,6,nao,nao,divorciado,4,0,0
45,6430.473167782466,4.837236191407556,392,14229.123996231932,5,sim,sim,casado,2,0,0
52,4213.297750354254,1.109262160184052,846,8730.853294503275,3,sim,nao,divorciado,0,0,0
29,1825.623860643092,7.612452655590393,427,3638.5803864645186,3,sim,nao,divorciado,1,0,1
44,4585.367807983511,7.23053201100379,831,7777.454598925519,5,sim,nao,solteiro,3,0,1
38,6247.051597651717,2.973294414226351,466,11094.473097487868,8,sim,nao,casado,2,0,0
50,8610.833692839562,7.122461621616086,535,16575.9040437786,9,sim,sim,divorciado,0,0,1
38,2604.0840753186762,6.124723058902328,331,4957.764797306524,5,sim,sim,divorciado,2,0,1
35,4146.857494338853,1.1581635639166752,530,7543.357997563282,5,sim,nao,divorciado,0,0,0
46,4221.192876949247,2.4382132562859278,490,7630.104770835427,0,nao,sim,divorciado,0,0,0
50,,8.414844334668738,890,,4,sim,nao,casado,2,0,0
31,4930.116999082735,5.928248555426151,807,9170.062774416885,0,sim,sim,solteiro,0,0,0
39,3185.346881255469,3.3070911625681214,756,6153.202163477337,8,sim,nao,solteiro,0,0,0
27,6117.390565843638,2.4245723264820738,554,12415.941599156127,9,sim,sim,divorciado,3,0,0
10,4190.722959918107,3.4538186056537374,578,9144.705714917727,3,sim,nao,casado,1,0,0
42,,3.6665614103668864,355,,1,sim,nao,casado,4,0,0
47,3214.4533854476986,2.462110902112245,405,6367.750623038502,8,sim,nao,divorciado,3,0,0
43,8468.083908845238,-0.2252923371499067,880,18960.905383777193,5,nao,nao,casado,4,0,0
16,5768.418443298924,8.420039859202356,491,11194.751957349938,9,nao,sim,divorciado,4,0,0
35,5215.520110905086,7.91190101783433,577,10406.387453900785,2,sim,nao,solteiro,1,0,1
13,4500.212528375908,1.1802336445794213,843,8116.602072381934,1,sim,sim,solteiro,3,0,0
56,5584.297684237597,5.408933886691003,474,11843.902125414597,5,sim,nao,solteiro,0,0,0
26,,2.2932853918557,384,,9,nao,sim,divorciado,1,0,0
55,5584.337656414652,4.215298330320394,515,13182.303543031534,5,sim,sim,divorciado,0,0,0
51,5229.690180555506,3.9657002603790303,313,9951.684348987565,8,sim,sim,solteiro,0,0,0
29,6737.596676611099,3.7164973528463827,336,13147.580947539498,4,sim,sim,divorciado,0,0,0
26,5046.208692001462,11.008841252228859,326,10386.394963535686,8,sim,sim,casado,0,0,0
44,3044.1223288947226,3.679022945971429,875,8593.679992338972,4,sim,nao,solteiro,3,0,0
29,3775.1542181982636,2.575208524799226,369,6291.607194835962,1,sim,nao,casado,4,0,0
41,1041.9626130205756,2.712255711508856,453,3143.223423370988,0,nao,nao,casado,4,0,0
34,9053.634232084785,8.131330869205264,737,18457.51524031021,8,sim,sim,divorciado,3,0,0
18,6725.509183905373,0.04369300492119521,570,11469.421662111165,9,sim,nao,divorciado,4,0,0
13,3339.8590097415263,2.7121312506934396,840,6423.477057804173,6,nao,nao,solteiro,1,0,0
42,4436.3103012058,9.340468520334602,373,8945.584139708162,2,nao,nao,divorciado,0,0,0
33,3726.2470515871332,5.73195856399294,870,7508.087529001516,5,sim,nao,divorciado,0,0,0
33,8085.094422748234,5.575766015108339,448,17514.519598359107,9,sim,nao,casado,0,0,0
48,2160.245671458142,11.396439380431104,805,3481.0869522379226,3,sim,nao,divorciado,2,0,0
54,5228.952117637558,5.739043858845497,309,9153.844292320076,8,sim,nao,solteiro,1,0,0
36,4782.944314870304,2.8754415159212527,801,7835.392613211079,1,sim,nao,divorciado,2,0,0
35,6653.677261418228,4.153768829370954,361,14345.331907957705,3,nao,nao,solteiro,3,0,1
46,4791.98154455061,1.5937030729082942,687,10562.180502761094,0,sim,nao,casado,2,0,0
23,1483.5822466891295,8.76781112004709,531,2979.66142689188,6,sim,nao,casado,4,0,0
42,4497.764330715118,6.723685152610146,883,8204.371629825207,3,sim,sim,casado,4,0,0
46,3055.67556411335,8.373242449912667,827,6042.570802523163,4,sim,sim,solteiro,1,0,0
48,5159.159093113121,8.638951785648112,849,13233.288346639521,0,sim,sim,casado,2,0,0
16,7868.354073040653,3.757367657217402,744,15702.158832664763,1,sim,sim,casado,2,0,1
30,1521.1495115354437,2.1657414439733307,620,3433.8917926306367,3,sim,sim,divorciado,0,0,1
29,3399.5545292001925,4.844860666075863,382,4912.100511322559,1,sim,sim,solteiro,1,0,1
41,3894.6140924330057,2.381716787634385,733,8239.229387828427,0,sim,nao,casado,0,0,0
45,4236.737809173577,5.494870626227074,316,9203.384632619822,9,sim,sim,divorciado,1,0,0
57,6480.251328210488,8.396290642504066,668,12393.5787396756,0,sim,nao,divorciado,1,0,0
34,4652.911164877225,4.495581061852499,881,9094.285365058924,5,sim,sim,casado,2,0,1
34,5831.605451440891,5.449985269723218,882,12171.04862589349,1,sim,nao,solteiro,0,0,0
53,3748.453912536447,4.7184631513299005,554,7241.388694553362,2,nao,nao,casado,3,0,0
43,5459.8486908358755,7.408182717313093,755,12054.929746736423,4,nao,sim,divorciado,0,0,0
55,6555.59526175543,2.99665281713513,860,11792.040432623873,2,nao,nao,solteiro,3,0,0
43,3535.400900525823,-1.5893387849292973,832,7171.275003784946,5,sim,sim,divorciado,4,0,0
26,6562.71623961303,6.412606578126143,691,13689.76047704245,6,sim,nao,casado,1,0,1
24,5104.745537455137,7.963503263923981,619,10314.739532006075,9,sim,nao,solteiro,0,1,1
21,7090.920480964505,6.339122734275607,519,13095.133440184145,5,nao,sim,casado,1,0,0
47,4597.160199846053,3.0793085135959584,713,10107.557324797657,1,nao,sim,casado,0,0,0
54,5762.4893103241975,1.594963705441793,331,10107.272708207507,8,nao,sim,casado,4,0,1
62,4918.78753664294,6.483492595340964,315,8945.840753225953,1,sim,nao,divorciado,0,0,0
50,4807.575475918842,5.424436858804021,708,9600.906682184801,5,nao,nao,solteiro,4,0,0
53,5517.86085645138,4.622622117025011,472,11552.811278270141,8,nao,sim,solteiro,1,0,1
33,6073.614938449808,10.467390028981374,478,11294.418186193534,8,sim,nao,divorciado,2,0,1
26,2500.8701761519897,2.159599717456005,872,3368.2547998594655,1,sim,sim,solteiro,3,0,0
50,7867.2672176357555,10.325111063382398,796,16159.822094349069,8,sim,sim,solteiro,1,0,0
45,1280.673918900403,5.09535171461192,403,784.7977066410549,7,sim,nao,casado,2,0,0
41,3630.375780522208,-0.5067114306126239,616,7563.413918266386,6,sim,nao,casado,1,0,0
44,4811.461858470198,4.462392037042577,887,10013.414765998348,7,nao,sim,divorciado,1,0,0
43,5824.711938171897,7.878488229798323,480,13275.860837547149,9,nao,nao,solteiro,0,0,0
55,8152.345055482757,3.9048349015850876,431,16877.57461372866,7,nao,sim,divorciado,4,0,1
55,1283.4170235497854,,454,2050.618553041152,0,sim,sim,divorciado,4,0,0
46,,4.50645640461149,658,,8,sim,sim,divorciado,0,0,1
50,746.3330244014696,2.428482878324883,534,2402.259828026624,5,sim,nao,divorciado,0,0,0
46,5063.243947820495,6.475443203263888,464,10455.785344771797,0,sim,nao,casado,1,0,1
34,5543.367169000061,7.320199448202834,726,10970.811863530269,0,sim,sim,divorciado,4,0,1
49,8181.591484342505,1.8311887767556811,787,17640.60173028911,6,nao,nao,solteiro,1,0,0
23,5241.269521786909,2.882587834653051,512,9420.393259789384,9,sim,nao,casado,2,0,0
52,7088.050258884759,7.2699273953208134,456,12662.537426053215,1,sim,nao,casado,2,0,0
25,6167.674163078118,2.4234671651031228,374,10356.415246128001,5,sim,nao,divorciado,0,0,0
43,4129.503605989663,1.7535255925160147,734,9699.62527975899,4,nao,sim,casado,4,0,0
29,,1.4639266046112356,477,,4,sim,sim,casado,2,0,0
46,5550.004596583622,6.056115838874361,611,10771.819601354187,9,sim,nao,casado,4,0,0
39,2015.7959657092724,5.9274731585523925,426,4150.5283829862565,5,nao,sim,casado,4,0,1
20,7590.414145339288,2.9478619088628752,676,14429.504448320602,7,sim,sim,casado,3,0,0
45,4675.875795926352,5.015256188384702,644,10542.306785467568,4,sim,sim,casado,2,0,0
33,7390.354823022833,9.581397152465392,524,15933.54317566099,7,sim,nao,solteiro,2,0,0
50,4039.571131735201,2.077819529245335,316,8692.361350520563,4,sim,sim,casado,1,0,0
40,5537.701572801984,-0.8552278270313485,796,11018.2018450488,9,sim,sim,casado,1,0,0
44,5418.697714669377,6.365226727161112,772,10245.870265744948,5,nao,sim,divorciado,4,0,0
28,4909.9117639781525,4.668796508295235,610,8720.60494151588,7,sim,nao,casado,0,0,0
32,4134.680973206816,2.869924739554696,436,8499.064798760277,1,sim,nao,casado,1,0,0
34,5784.91203694104,6.956240712064724,774,11008.495618042043,6,sim,sim,divorciado,1,0,0
50,3147.6734730335834,7.51767543400637,516,6847.498685011621,2,sim,nao,solteiro,4,0,0
60,2581.1293420818824,-1.6248340596402784,495,4175.148488852123,8,sim,nao,solteiro,2,0,1
30,7485.653786653655,3.042206272005535,500,13542.48552610031,9,sim,nao,casado,1,0,0
52,6454.3359777842015,11.952548693590565,665,13845.364855455991,6,sim,sim,solteiro,0,0,1
13,,6.750214747394573,827,,2,sim,nao,solteiro,4,0,0
25,8330.284765087563,7.028310914891449,699,17281.98076691008,7,sim,nao,solteiro,2,0,1
28,4464.468962550311,8.518682835894435,824,9895.741414205337,9,sim,sim,solteiro,3,0,0
23,7645.406439977959,5.051206475599178,889,14841.378184098947,1,sim,sim,casado,0,0,0
20,5351.148169851644,7.390052480274861,513,8876.686427489367,9,sim,sim,casado,2,0,0
44,2950.4984998472196,7.154186131511608,640,7843.315567764217,7,nao,nao,divorciado,4,0,0
37,8696.0803835417,6.617124490258277,628,19159.602920976173,6,sim,nao,casado,3,0,0
44,6981.42169324817,4.033964088147786,418,14327.450220515784,4,nao,sim,casado,0,0,0
48,4757.957937980871,5.516176767098776,724,9271.616956905082,3,sim,sim,solteiro,1,0,1
43,6454.342519067898,3.2349153070796652,672,12296.855732535609,9,nao,nao,solteiro,1,0,0
47,4192.593132004186,5.038442913699485,478,8809.433737606974,9,sim,nao,casado,0,0,1
39,6658.298070119084,1.494527323702199,731,13974.39173901771,0,nao,nao,casado,1,0,0
25,217.842869432081,2.628128026181143,701,362.5739673680226,3,sim,nao,solteiro,4,0,0
52,2960.3973326108126,4.153063874225212,693,5136.2582551981295,5,nao,nao,casado,0,0,1
32,6958.519488573926,2.1688837057097716,865,14914.898417937278,5,nao,sim,casado,0,0,0
28,4500.688923562161,3.484948187764471,378,8347.15924166594,1,sim,nao,solteiro,1,0,0
37,5415.084589777483,4.508222069733452,723,11834.076303029085,8,nao,sim,solteiro,0,0,0
29,2306.4286757691307,6.206787033993132,417,4309.073492966565,0,sim,nao,divorciado,3,0,0
34,8695.733991404206,7.847771905558728,667,19054.590703946138,3,sim,nao,casado,0,0,0
44,7381.059287435353,3.608646885865676,405,13681.185804873916,3,sim,nao,solteiro,1,0,0
44,4598.62956324934,9.005313851805871,404,10890.701614676964,1,sim,sim,solteiro,1,0,0
29,4190.608286273347,7.81583323587648,602,8288.798835720867,7,sim,sim,casado,1,0,1
34,7059.208722839387,6.512281495831825,447,14193.872941876409,1,nao,nao,casado,1,0,0
52,8964.940900337855,5.460947387889857,449,17254.97808182531,1,nao,nao,solteiro,4,0,0
45,6907.520511622707,5.957362525605624,555,13068.320683480288,1,nao,nao,casado,1,0,1
64,9343.605334793203,8.561153451999147,381,17650.51708265165,0,sim,nao,divorciado,3,0,0
54,3155.297341876164,8.670738979277822,315,5473.366110896356,4,sim,sim,solteiro,0,0,0
53,3361.2263390024186,9.004840185150929,492,7173.562263958732,3,sim,sim,solteiro,2,0,0
23,2622.1177638933027,5.1239804956310095,373,6906.006389465702,1,sim,nao,casado,2,0,0
49,5883.521299298959,6.6649014949958385,576,12723.186466674466,0,sim,nao,solteiro,4,0,1
39,5351.2070996087405,9.030639519866154,360,10644.285719910888,0,sim,nao,casado,2,0,0
33,4696.0977530560285,3.128851895250822,835,9163.259586280627,1,nao,sim,divorciado,1,0,0
42,6618.517256246598,4.044749438845089,834,15125.419909659568,0,sim,sim,divorciado,2,0,0
51,,5.048109989040435,642,,8,sim,nao,divorciado,3,0,0
46,1948.6751814263157,7.69879621393822,694,3414.8269177462553,1,sim,nao,solteiro,1,0,0
29,3806.0559441977693,7.745516452155869,557,8391.035847965019,2,sim,nao,divorciado,2,0,0
48,6640.28718824612,4.307407666406194,497,13554.437104332947,8,sim,nao,casado,1,0,0
32,4064.5226322828357,0.47417163686086994,352,8776.508398579961,4,sim,nao,casado,4,0,0
42,3403.587847283692,5.738551832887902,570,8469.348870916036,7,sim,nao,divorciado,3,0,0
36,7037.074855300789,2.245051588014796,500,13032.085465949784,6,nao,nao,divorciado,0,0,1
37,2420.99986055204,,695,3712.5762756150216,5,sim,sim,casado,1,1,0
49,4396.84038441779,,677,9429.022829416044,1,nao,nao,divorciado,3,0,0
27,5657.2880516096175,5.979143023536682,834,11807.000093738714,3,sim,nao,divorciado,4,0,0
63,3852.3601721797622,9.083112082798422,387,6693.193706168278,8,sim,nao,divorciado,4,0,0
18,6566.31131202635,5.116683548708732,697,14813.809947346126,6,nao,nao,casado,3,0,0
32,3862.2460496052618,5.6341419639378945,481,8209.056554056982,2,sim,sim,casado,2,0,0
44,7817.238986891838,8.548684816633775,582,14945.268198254624,5,sim,sim,divorciado,3,0,0
47,4748.507405008455,0.3666352727493374,832,9326.37513627942,7,sim,sim,casado,2,0,0
38,6342.5402734107065,6.560529264800815,860,10710.4813631623,7,nao,sim,divorciado,2,0,0
39,6492.047905965633,4.965230647043536,489,13296.332597938892,7,sim,nao,divorciado,3,0,0
44,3744.9199945118544,,504,6291.585446265348,7,sim,nao,divorciado,4,0,0
37,893.0269026882224,3.5495482747885516,343,1444.2711899962078,9,sim,nao,solteiro,0,0,0
56,5721.51150932767,2.5461881287205532,599,11369.671588921048,5,sim,sim,solteiro,0,0,0
50,5144.576694249739,5.421526712856816,578,12197.550401345754,9,nao,nao,divorciado,3,0,0
50,6111.6520551502545,9.947573970003386,684,13598.552735737107,2,nao,nao,solteiro,1,0,0
28,4546.945055234324,7.582730313624388,610,6918.141225366853,8,sim,nao,divorciado,3,0,1
39,4139.144602398568,3.4769216894597257,827,7416.3119814860265,2,sim,sim,solteiro,0,0,1
36,9016.946021963398,0.9770838920561609,573,18383.246515292656,3,nao,nao,divorciado,3,0,0
27,2055.2918769784446,-0.046201851093356616,781,4118.705538106778,9,sim,sim,solteiro,4,0,0
44,,8.948298355551444,750,,0,nao,nao,casado,0,0,0
33,3850.796283633218,2.1347531355925176,831,6692.506375309566,1,sim,nao,casado,0,0,0
47,4328.442764519155,4.02345976101519,830,8482.796000159782,5,sim,nao,solteiro,0,0,0
27,4365.7943348520685,8.963633378232728,824,7910.828551631103,0,nao,sim,divorciado,4,0,0
60,3393.1314516574857,0.158295633563025,316,6954.426879537912,8,sim,sim,solteiro,0,0,0
29,6142.4484204724795,9.476793528425176,329,11877.083940318276,7,nao,nao,solteiro,1,0,0
42,7781.287191899914,4.2390786383224945,769,16317.412683966113,1,sim,sim,casado,0,0,1
49,5940.027322493323,1.5542500542837834,603,11345.22007275344,1,sim,sim,casado,3,0,0
33,5206.76399242419,4.2579472185532605,854,9709.659628869998,7,nao,nao,casado,1,0,0
50,,2.832209655795567,392,,7,sim,sim,solteiro,2,0,0
25,6033.650531648902,6.322459396717147,877,13431.886920087794,0,nao,sim,casado,0,0,0
57,9312.699263458599,3.0556026983366666,883,19747.93270306698,4,nao,sim,casado,2,0,0
40,4238.610752409815,-0.7349266327571291,461,7848.2979951139005,1,nao,sim,casado,2,0,0
32,4248.032841296268,4.3383123967730315,627,7459.798833056863,0,nao,nao,divorciado,4,0,0
36,3877.8217380380056,0.9303648431403833,553,5730.577866721825,2,sim,sim,divorciado,3,0,0
49,4021.1715310111595,5.612959651964959,739,8340.02130177151,2,sim,nao,solteiro,3,0,0
32,-490.59910734476944,1.4386090031500274,870,-337.0944927902716,9,nao,nao,casado,2,0,0
31,5810.070771711426,3.5359615904837423,843,10740.324238692347,8,sim,sim,solteiro,4,0,0
37,3308.8956472907726,5.547763412643008,419,7045.056914853361,9,sim,nao,solteiro,1,0,1
25,,4.362623824897192,813,,0,sim,nao,casado,0,1,0
61,6506.379899465098,5.7512908490031345,848,16054.812033507922,1,sim,nao,solteiro,1,0,0
33,2835.9644299161278,7.040861497153271,396,4666.623218022913,8,nao,nao,casado,0,0,0
49,4322.661892232485,1.5261989008060817,669,7716.576923819599,4,sim,sim,casado,2,0,0
42,7932.884782377159,4.806807378125876,716,15082.987688532357,8,sim,nao,divorciado,4,0,1
28,2181.568403950973,-4.988511392524387,556,5381.029518486354,5,sim,nao,solteiro,4,0,0
39,1934.803530804476,5.741999905047571,427,4630.840297287595,9,nao,sim,solteiro,3,0,0
49,5538.612379124676,4.097557608875473,658,11245.081663727055,9,nao,nao,casado,3,0,0
37,7298.9747280207375,2.049650709566086,455,17075.249894500936,2,sim,nao,divorciado,1,0,0
54,1851.316564536074,5.947158266889572,356,4033.636858030742,7,nao,sim,divorciado,3,0,0
52,5815.379473674354,8.518092731555203,881,12008.059215681971,8,sim,sim,solteiro,0,0,0
51,6161.999079923384,3.571946757203171,855,12964.552677708345,1,sim,nao,divorciado,4,0,0
34,881.6790326153596,2.1655565292748395,375,1270.6838137110199,8,nao,nao,solteiro,4,0,0
27,6597.00267581444,5.495075787316135,457,11559.105177250514,3,sim,nao,solteiro,2,0,0
32,6753.211759684359,0.9931800000609181,384,13204.430384353964,7,sim,nao,divorciado,2,0,1
42,4376.428853487951,3.0188558883933827,621,7002.655067224561,4,sim,sim,casado,1,0,1
46,7504.692724596016,8.667206484951507,608,15940.353711879343,5,sim,nao,solteiro,2,0,0
13,7272.91114864969,,829,14871.113408919455,3,sim,nao,solteiro,0,0,0
39,5206.23585143441,-0.6384008918384989,583,9522.166820859855,4,sim,nao,solteiro,3,0,0
41,4097.109219350133,-0.3909749418382029,341,7811.079331767543,0,sim,nao,solteiro,3,0,0
36,3054.3442148340855,5.486257077940326,433,6600.672717917909,2,sim,nao,divorciado,1,0,0
55,4924.872981267617,7.587171727753063,703,10452.754019024293,3,sim,nao,divorciado,3,0,0
45,6139.517839408358,0.14713562412154957,792,12508.546640179318,0,sim,sim,divorciado,4,0,0
55,4351.646277918718,6.349137822489525,521,7134.0017129816115,2,nao,sim,divorciado,3,0,1
37,604.9979894759399,8.991030522469156,528,-551.6886158871021,3,sim,sim,solteiro,2,0,0
51,7537.42778915314,10.663576963875915,751,14685.551656983644,8,nao,nao,casado,4,0,0
59,5380.446443689788,,605,11438.538723202602,2,sim,nao,casado,2,0,0
55,4240.751006646332,6.520407783657422,418,8111.578521009495,2,nao,sim,divorciado,2,0,1
26,,-1.3995532828844315,623,,3,sim,nao,solteiro,1,0,0
36,8049.277192965512,11.299257643987968,458,17766.955222661072,8,nao,nao,divorciado,1,0,0
35,-603.823138975783,3.273529360711636,538,-1829.9958750110636,8,sim,nao,casado,4,0,0
45,5868.527299844143,2.199586524724876,695,10193.94914724637,0,sim,sim,divorciado,3,0,0
48,2146.7015783793054,4.234381596681127,619,5288.619152142792,7,sim,sim,solteiro,0,0,0
29,5998.221013597882,9.535020242556293,488,14715.658846064882,9,sim,nao,solteiro,3,0,1
40,5255.854404749159,11.624138142630645,608,10492.027711930614,0,nao,nao,solteiro,4,0,1
15,6271.4530528811,5.376226038427533,548,11877.242991793682,1,nao,nao,divorciado,0,0,0
57,4001.5047710106896,7.994252517810965,837,9301.927037768688,9,sim,nao,casado,2,0,0
33,1253.5197763616961,5.129612146056512,805,3006.14210234362,4,nao,sim,solteiro,2,0,1
40,4099.263617486664,1.8866135809454478,693,8352.081585799831,5,sim,sim,casado,0,0,0
36,5813.695270279566,9.430231012364873,705,11451.694908921752,1,nao,nao,casado,2,0,0
53,7030.784657350447,3.1336175589308333,480,14060.142322706266,9,nao,sim,divorciado,3,0,1
5,2656.33739905495,9.606592320115647,320,4405.787705476475,4,sim,nao,divorciado,1,0,1
39,7054.120853746035,8.895623989307252,882,16357.487213294824,2,sim,nao,casado,3,0,0
38,3704.255420706957,6.842108791871624,893,6732.447758120013,6,sim,nao,solteiro,2,0,0
34,5724.899763189053,10.486924268763058,454,8255.035838982232,0,sim,nao,solteiro,1,0,1
60,3980.2120942687343,11.697038099557215,858,7869.035942576775,4,nao,nao,divorciado,3,0,0
29,5364.341255424203,4.474269911107066,493,11211.59452955526,2,sim,nao,solteiro,2,0,0
49,6783.755269140549,2.573617644750706,523,15220.562121154668,1,nao,nao,casado,3,0,1
44,2545.9718454229283,-0.592809511769417,698,4649.428989564408,2,sim,nao,solteiro,2,0,1
55,3640.1882065063373,11.734046766290769,579,5972.895826700996,9,sim,sim,divorciado,4,0,0
31,5369.925174684173,3.680953973244651,309,11955.293436412367,3,sim,nao,casado,0,0,0
31,9803.167322060704,8.405110571305219,675,18856.195517137126,1,nao,sim,casado,2,0,0
